Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,trustedRepo,DOI_for_article,linkDOI,TheStatusList,StatusOverview,citationCount,Date,dateYear 
720,S0022285208003135.xml,True,253,"J. Mol. Spectrosc.1681994628[20]PGOPHER, C.M. Western, 2008. Available from: <http",http://pgopher.chm.bris.ac.uk/>.,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2008.10.006,https://dx.doi.org/10.1016/j.jms.2008.10.006,200,ACTIVE,9,2009-02-00,2009
721,S0022285208003135.xml,True,253,"J. Mol. Struct.7422005215[25]CDMS, 2008. Available from: <http",http://www.cdms.de>.,http://www.cdms.de,false,10.1016/j.jms.2008.10.006,https://dx.doi.org/10.1016/j.jms.2008.10.006,200,ACTIVE,9,2009-02-00,2009
722,S0022285208003184.xml,True,253,", Watts JD, Wang F, and the integral packages MOLECULE (AlmlÃƒÆ’Ã‚Â¶f J and Taylor PR), PROPS (Taylor PR), ABACUS (Helgaker T, Jensen HJ, Aa, JÃƒÆ’Ã‚Â¸rgensen P, and Olsen J), and ECP routines by Mitin AV and van WÃƒÆ’Ã‚Â¼llen C. For the current version, see http",http://www.cfour.de.,http://www.cfour.de,false,10.1016/j.jms.2008.11.001,https://dx.doi.org/10.1016/j.jms.2008.11.001,200,ACTIVE,1,2009-02-00,2009
723,S0022285208003184.xml,True,253,"tional spectrum of the v12=1 and v13=1 vibrational states of CH3CCCCH, work in progress.[17]AABS package available from http",http://www.ifpan.edu.pl/,http://www.ifpan.edu.pl,false,10.1016/j.jms.2008.11.001,https://dx.doi.org/10.1016/j.jms.2008.11.001,200,ACTIVE,1,2009-02-00,2009
724,S0022285208003238.xml,True,253,ectual Life.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2008.11.002,https://dx.doi.org/10.1016/j.jms.2008.11.002,302,ACTIVE,2,2009-02-00,2009
725,S002228520800324X.xml,True,253,iences.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2008.11.003,https://dx.doi.org/10.1016/j.jms.2008.11.003,302,ACTIVE,14,2009-02-00,2009
726,S002228520800324X.xml,True,253,"[27]M.L. Hause, G.E. Hall, T.J. Sears, Tables of supplementary data for this paper, three tables of supplementary data for this paper are available from the Journal Archives at http",http://www.sciencedirect.com.,http://www.sciencedirect.com,false,10.1016/j.jms.2008.11.003,https://dx.doi.org/10.1016/j.jms.2008.11.003,503,BROKEN,14,2009-02-00,2009
727,S0022285208003354.xml,True,254,CNRS (INSU).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2008.12.002,https://dx.doi.org/10.1016/j.jms.2008.12.002,302,ACTIVE,1,2009-03-00,2009
728,S0022285208003366.xml,True,254,"nments, measured frequencies, experimental uncertainties and deviations from the final fits are given in Tables 1SÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“6S of the supplementary data. These tables were prepared using PIFORM program by Z. Kisiel available from the PROSPE website (http",http://www.ifpan.edu.pl/,http://www.ifpan.edu.pl,false,10.1016/j.jms.2008.12.001,https://dx.doi.org/10.1016/j.jms.2008.12.001,200,ACTIVE,8,2009-03-00,2009
729,S0022285208003366.xml,True,254,:www.ifpan.edu.pl~kisielprospe.htm). The supplementary material can be found online on ScienceDirect (http,http://www.sciencedirect.com),http://www.sciencedirect.com,false,10.1016/j.jms.2008.12.001,https://dx.doi.org/10.1016/j.jms.2008.12.001,503,BROKEN,8,2009-03-00,2009
730,S0022285208003366.xml,True,254,"240200693101[13]H.M. Pickett, J. Mol. Spectrosc. 148 (1991) 371ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“377. The SPFITSPCAT package is available from: <http",http://spec.jpl.nasa.gov>.,http://spec.jpl.nasa.gov,false,10.1016/j.jms.2008.12.001,https://dx.doi.org/10.1016/j.jms.2008.12.001,200,ACTIVE,8,2009-03-00,2009
731,S0022285208003378.xml,True,254,"rg, Spectra of Diatomic Molecules, second ed., Van Nostrand-Rheinhold, New York, 1950.[12]C.M. Western, PGOPHER, A program for simulating rotational structure, University of Bristol. Available from: <http","http://pgopher.chm.bris.ac.uk>,",http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2008.12.005,https://dx.doi.org/10.1016/j.jms.2008.12.005,200,ACTIVE,1,2009-03-00,2009
732,S0022285209000034.xml,True,254,fully acknowledged.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.002,https://dx.doi.org/10.1016/j.jms.2009.01.002,302,ACTIVE,2,2009-03-00,2009
733,S0022285209000034.xml,True,254,"1989479[17]H.-J. Werner, P.J. Knowles, R. Lindh, M. SchÃƒÆ’Ã‚Â¼tz, et al., MOLPRO, version 2006.1, a package of ab initio programs. Available from: <http",http://www.molpro.net>.,http://www.molpro.net,false,10.1016/j.jms.2009.01.002,https://dx.doi.org/10.1016/j.jms.2009.01.002,200,ACTIVE,2,2009-03-00,2009
734,S0022285209000046.xml,True,254,Appendix ASupplementary dataSupplementary data associated with this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.005,https://dx.doi.org/10.1016/j.jms.2009.01.005,302,ACTIVE,11,2009-04-00,2009
735,S0022285209000046.xml,True,254,"pectrosc.2332005231243[22]Z. Kisiel, PROSPE ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Programs for ROtational SPEctroscopy, Available from: <http",http://info.ifpan.edu.pl/,http://info.ifpan.edu.pl,false,10.1016/j.jms.2009.01.005,https://dx.doi.org/10.1016/j.jms.2009.01.005,200,ACTIVE,11,2009-04-00,2009
736,S0022285209000046.xml,True,254,"J. Mol. Spectrosc.1481991371377[25]H.M. Pickett, SPFITSPCAT package, Available from: <http",http://spec.jpl.nasa.gov>.,http://spec.jpl.nasa.gov,false,10.1016/j.jms.2009.01.005,https://dx.doi.org/10.1016/j.jms.2009.01.005,200,ACTIVE,11,2009-04-00,2009
737,S0022285209000058.xml,True,254,-76RLO 1830.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.003,https://dx.doi.org/10.1016/j.jms.2009.01.003,302,ACTIVE,3,2009-03-00,2009
738,S002228520900006X.xml,True,254,"er, France).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http",http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.009,https://dx.doi.org/10.1016/j.jms.2009.01.009,302,ACTIVE,8,2009-04-00,2009
739,S002228520900006X.xml,True,254,Int. J. Quant. Chem. Symp.261992879894[b]See also <http,http://aces2.de>.,http://aces2.de,false,10.1016/j.jms.2009.01.009,https://dx.doi.org/10.1016/j.jms.2009.01.009,200,ACTIVE,8,2009-04-00,2009
740,S0022285209000071.xml,True,254,"1761972L73L76[2]Bibliography of interstellar and circumstellar molecules available from The Astrochimist, Available from: <http",http://www.astrochymist.org/astrochymist_ism.html>.,http://www.astrochymist.org/astrochymist_ism.html,false,10.1016/j.jms.2009.01.004,https://dx.doi.org/10.1016/j.jms.2009.01.004,200,ACTIVE,0,2009-03-00,2009
741,S0022285209000162.xml,True,254,jet spectra.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.014,https://dx.doi.org/10.1016/j.jms.2009.01.014,302,ACTIVE,0,2009-04-00,2009
742,S0022285209000204.xml,True,254,. 19205002).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.018,https://dx.doi.org/10.1016/j.jms.2009.01.018,302,ACTIVE,1,2009-04-00,2009
743,S0022285209000186.xml,True,255,script.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.016,https://dx.doi.org/10.1016/j.jms.2009.01.016,302,ACTIVE,31,2009-05-00,2009
744,S0022285209000216.xml,True,255,I of HCl: Observation and characterisation of a new Rydberg stateKristjÃƒÆ’Ã‚Â¡nMatthÃƒÆ’Ã‚Â­assonHuashengWangÃƒÆ’Ã¯Â¿Â½gÃƒÆ’Ã‚ÂºstKvaranÃƒÂ¢Ã¯Â¿Â½Ã…Â½agust@hi.isagust@raunvis.hi.ishttp,http://www.hi.is/,http://www.hi.is,false,10.1016/j.jms.2009.02.002,https://dx.doi.org/10.1016/j.jms.2009.02.002,200,ACTIVE,11,2009-05-00,2009
745,S0022285209000228.xml,True,255,07CB815203).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.02.008,https://dx.doi.org/10.1016/j.jms.2009.02.008,302,ACTIVE,7,2009-05-00,2009
746,S0022285209000228.xml,True,255,"Proceedings of A.M.C.O.V., Paris1975Plenum Press[22]R.A. Toth. Available from: <http",http://mark4sun.jpl.nasa.gov/n2o.html>.,http://mark4sun.jpl.nasa.gov/n2o.html,false,10.1016/j.jms.2009.02.008,https://dx.doi.org/10.1016/j.jms.2009.02.008,200,ACTIVE,7,2009-05-00,2009
747,S0022285209000320.xml,True,255,J. Mol. Spectrosc.2452007126140[39]Available from: <http,http://www.searchpaniel.com/index.php/Periodic-table-%28huge%29>.,http://www.searchpaniel.com/index.php/Periodic-table-%28huge%29,false,10.1016/j.jms.2009.02.016,https://dx.doi.org/10.1016/j.jms.2009.02.016,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2009-06-00,2009
748,S0022285209000423.xml,True,255,ns is also acknowledged.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as a part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2009.02.012,https://dx.doi.org/10.1016/j.jms.2009.02.012,200,ACTIVE,10,2009-06-00,2009
749,S0022285209000423.xml,True,255,:msa.lib.ohio-state.edujmsa_hp.htm).Appendix ASupplementary dataSupplementary materialReferences[1]http,http://www.ozone.iao.ru/.,http://www.ozone.iao.ru,false,10.1016/j.jms.2009.02.012,https://dx.doi.org/10.1016/j.jms.2009.02.012,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,10,2009-06-00,2009
750,S0022285209000423.xml,True,255,"47184721[29]E. Starikova, M.-R. De Backer-Barilly, Vl.G. Tyuterev, A.Barbe, A. Campargue, A. Liu, S. Kassi, S.A. Tashkun, ASA Proceedings, Reims, 2008, and http","http://asa.univ-reims.fr/,",http://asa.univ-reims.fr,false,10.1016/j.jms.2009.02.012,https://dx.doi.org/10.1016/j.jms.2009.02.012,403,BROKEN,10,2009-06-00,2009
751,S0022285209000496.xml,True,255,"he online version, at doi:10.1016j.jms.2009.02.019.Supplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http",http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.02.019,https://dx.doi.org/10.1016/j.jms.2009.02.019,302,ACTIVE,6,2009-05-00,2009
752,S0022285209000666.xml,True,255, from EPSRC.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.03.002,https://dx.doi.org/10.1016/j.jms.2009.03.002,302,ACTIVE,5,2009-05-00,2009
753,S002228520900068X.xml,True,255,CX2-YW-N24).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.03.004,https://dx.doi.org/10.1016/j.jms.2009.03.004,302,ACTIVE,3,2009-06-00,2009
754,S0022285209000721.xml,True,255,ct No. 20-46589.96.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.03.008,https://dx.doi.org/10.1016/j.jms.2009.03.008,302,ACTIVE,4,2009-06-00,2009
755,S0022285209000769.xml,True,255,"ys. Lett.39220041[16]J.-U. Grabow, Habilitationsschrift, UniversitÃƒÆ’Ã‚Â¤t Hannover, Hannover, 2004. Available from: <http",http://www.pci.uni-hannover.de/,http://www.pci.uni-hannover.de,false,10.1016/j.jms.2009.03.007,https://dx.doi.org/10.1016/j.jms.2009.03.007,200,ACTIVE,0,2009-06-00,2009
756,S0022285209000794.xml,True,255,ra at the University of Oulu and to professor M. Quack and professor D. Luckhaus for the WANG source program.Appendix ASupplementary dataSupplementary data collected in four files are available on ScienceDirect (http,http://www.sciencedirect.com),http://www.sciencedirect.com,false,10.1016/j.jms.2009.03.016,https://dx.doi.org/10.1016/j.jms.2009.03.016,503,BROKEN,1,2009-06-00,2009
757,S0022285209000794.xml,True,255,:www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.03.016,https://dx.doi.org/10.1016/j.jms.2009.03.016,302,ACTIVE,1,2009-06-00,2009
758,S0022285209000794.xml,True,255,J. Mol. Spectrosc.1811997279286[11]Available from: <http,http://physics.oulu.fi/irspe/Sivut/cell40-2002.pdf>.,http://physics.oulu.fi/irspe/Sivut/cell40-2002.pdf,false,10.1016/j.jms.2009.03.016,https://dx.doi.org/10.1016/j.jms.2009.03.016,404,BROKEN,1,2009-06-00,2009
759,S0022285209000812.xml,True,255,y of Japan.Appendix ASupplementary dataSupplementary data for this article are available on Science Direct (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.03.012,https://dx.doi.org/10.1016/j.jms.2009.03.012,302,ACTIVE,1,2009-06-00,2009
760,S0022285209000824.xml,True,255,ns is also acknowledged.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as a part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2009.03.013,https://dx.doi.org/10.1016/j.jms.2009.03.013,200,ACTIVE,8,2009-06-00,2009
761,S0022285209000824.xml,True,255,SPIE Proc. Ser.53112004164175[10]http,http://www.ozone.iao.ru/.,http://www.ozone.iao.ru,false,10.1016/j.jms.2009.03.013,https://dx.doi.org/10.1016/j.jms.2009.03.013,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,8,2009-06-00,2009
762,S0022285209000952.xml,True,255,cknowledged.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.04.002,https://dx.doi.org/10.1016/j.jms.2009.04.002,302,ACTIVE,5,2009-06-00,2009
763,S0022285209000125.xml,True,256,iversÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ (INSU).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2009.01.010,https://dx.doi.org/10.1016/j.jms.2009.01.010,302,ACTIVE,0,2009-07-00,2009
764,S0022285209000149.xml,True,256,J. Quant. Spectrosc. Radiat. Transf.9622005139204[5]http,http://cfa-www.harvard.edu/hitran/,http://cfa-www.harvard.edu/hitran,false,10.1016/j.jms.2009.01.012,https://dx.doi.org/10.1016/j.jms.2009.01.012,200,ACTIVE,7,2009-07-00,2009
765,S0022285209000149.xml,True,256,J. Chem. Phys.10611199746184639[8]http,http://spectra.iao.ru,http://spectra.iao.ru,false,10.1016/j.jms.2009.01.012,https://dx.doi.org/10.1016/j.jms.2009.01.012,200,ACTIVE,7,2009-07-00,2009
766,S0022285209000149.xml,True,256,"[14]L. Harrison, J. Berndt, P. Kiedron, J. Michalsky, Q. Min, J. Schlemmer, in: Proceedings of the Ninth Atmospheric Radiation Measurement (ARM) Science Team Meeting. Available from: http",http://www.arm.gov/docs/documents/technical/conf_9903/harrison-99.pdf.,http://www.arm.gov/docs/documents/technical/conf_9903/harrison-99.pdf,false,10.1016/j.jms.2009.01.012,https://dx.doi.org/10.1016/j.jms.2009.01.012,404,BROKEN,7,2009-07-00,2009
767,S0022285209000149.xml,True,256,"45294537[17]Z. Li, A. Trishchenko, M. Cribb, in: Proceedings of the Tenth Atmospheric Radiation Measurement (ARM) Science Team Meeting. Available from: http",http://www.arm.gov/publications/proceedings/conf10/abstracts/li-z.pdf.,http://www.arm.gov/publications/proceedings/conf10/abstracts/li-z.pdf,false,10.1016/j.jms.2009.01.012,https://dx.doi.org/10.1016/j.jms.2009.01.012,404,BROKEN,7,2009-07-00,2009
