Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,DOI_for_article,linkDOI,citationCount,Date,dateYear
848,S0022285208002725.xml,False,253,ity constantsJournal of Molecular Spectroscopy 253 (2009) 30-34. doi:10.1016j.jms.2008.09.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522531200930-34303410.1016j.jms.2008.09.008http,http://dx.doi.org/10.1016/j.jms.2008.09.008doi:10.1016/j.jms.2008.09.008JournalsS300.1,,10.1016/j.jms.2008.09.008,https://dx.doi.org/10.1016/j.jms.2008.09.008,3,2009-01-00,2009
849,S0022285208002737.xml,False,253,Overtone bandJournal of Molecular Spectroscopy 253 (2009) 25-29. doi:10.1016j.jms.2008.09.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522531200925-29252910.1016j.jms.2008.09.009http,http://dx.doi.org/10.1016/j.jms.2008.09.009doi:10.1016/j.jms.2008.09.009JournalsS300.1,,10.1016/j.jms.2008.09.009,https://dx.doi.org/10.1016/j.jms.2008.09.009,0,2009-01-00,2009
850,S0022285208002853.xml,False,253,ressure shiftJournal of Molecular Spectroscopy 253 (2009) 20-24. doi:10.1016j.jms.2008.09.010journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522531200920-24202410.1016j.jms.2008.09.010http,http://dx.doi.org/10.1016/j.jms.2008.09.010doi:10.1016/j.jms.2008.09.010JournalsS300.1,,10.1016/j.jms.2008.09.010,https://dx.doi.org/10.1016/j.jms.2008.09.010,5,2009-01-00,2009
851,S0022285208002865.xml,False,253, spectraODÃƒÂ¢Ã‹â€ Ã¢â‚¬â„¢Journal of Molecular Spectroscopy 253 (2009) 16-19. doi:10.1016j.jms.2008.09.011journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522531200916-19161910.1016j.jms.2008.09.011http,http://dx.doi.org/10.1016/j.jms.2008.09.011doi:10.1016/j.jms.2008.09.011JournalsS300.1,,10.1016/j.jms.2008.09.011,https://dx.doi.org/10.1016/j.jms.2008.09.011,0,2009-01-00,2009
852,S0022285208002877.xml,False,253, spectroscopyJournal of Molecular Spectroscopy 253 (2009) 64-72. doi:10.1016j.jms.2008.10.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522531200964-72647210.1016j.jms.2008.10.002http,http://dx.doi.org/10.1016/j.jms.2008.10.002doi:10.1016/j.jms.2008.10.002JournalsS300.1,,10.1016/j.jms.2008.10.002,https://dx.doi.org/10.1016/j.jms.2008.10.002,8,2009-01-00,2009
853,S0022285208002919.xml,False,253,esCarbon dioxideJournal of Molecular Spectroscopy 253 (2009) 1-15. doi:10.1016j.jms.2008.10.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852253120091-1511510.1016j.jms.2008.10.001http,http://dx.doi.org/10.1016/j.jms.2008.10.001doi:10.1016/j.jms.2008.10.001JournalsS300.1,,10.1016/j.jms.2008.10.001,https://dx.doi.org/10.1016/j.jms.2008.10.001,9,2009-01-00,2009
854,S0022285208003056.xml,False,253,Waals complexJournal of Molecular Spectroscopy 253 (2009) 88-91. doi:10.1016j.jms.2008.10.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522532200988-91889110.1016j.jms.2008.10.003http,http://dx.doi.org/10.1016/j.jms.2008.10.003doi:10.1016/j.jms.2008.10.003JournalsS300.1,,10.1016/j.jms.2008.10.003,https://dx.doi.org/10.1016/j.jms.2008.10.003,8,2009-02-00,2009
855,S0022285208003068.xml,False,253,l bond lengthJournal of Molecular Spectroscopy 253 (2009) 77-87. doi:10.1016j.jms.2008.10.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522532200977-87778710.1016j.jms.2008.10.004http,http://dx.doi.org/10.1016/j.jms.2008.10.004doi:10.1016/j.jms.2008.10.004JournalsS300.1,,10.1016/j.jms.2008.10.004,https://dx.doi.org/10.1016/j.jms.2008.10.004,0,2009-02-00,2009
856,S002228520800307X.xml,False,253,luorescenceJournal of Molecular Spectroscopy 253 (2009) 112-115. doi:10.1016j.jms.2008.10.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© unknown. Published by Elsevier Inc.Elsevier Inc.0022-285225322009112-11511211510.1016j.jms.2008.10.005http,http://dx.doi.org/10.1016/j.jms.2008.10.005doi:10.1016/j.jms.2008.10.005JournalsS300.1,,10.1016/j.jms.2008.10.005,https://dx.doi.org/10.1016/j.jms.2008.10.005,0,2009-02-00,2009
857,S0022285208003123.xml,False,253, spectroscopyJournal of Molecular Spectroscopy 253 (2009) 92-98. doi:10.1016j.jms.2008.10.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522532200992-98929810.1016j.jms.2008.10.007http,http://dx.doi.org/10.1016/j.jms.2008.10.007doi:10.1016/j.jms.2008.10.007JournalsS300.1,,10.1016/j.jms.2008.10.007,https://dx.doi.org/10.1016/j.jms.2008.10.007,0,2009-02-00,2009
858,S0022285208003135.xml,False,253,ectroscopyJournal of Molecular Spectroscopy 253 (2009) 99-105. doi:10.1016j.jms.2008.10.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522532200999-1059910510.1016j.jms.2008.10.006http,http://dx.doi.org/10.1016/j.jms.2008.10.006doi:10.1016/j.jms.2008.10.006JournalsS300.1,,10.1016/j.jms.2008.10.006,https://dx.doi.org/10.1016/j.jms.2008.10.006,9,2009-02-00,2009
859,S0022285208003184.xml,False,253,lationsJournal of Molecular Spectroscopy 253 (2009) 106-111. doi:10.1016j.jms.2008.11.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225322009106-11110611110.1016j.jms.2008.11.001http,http://dx.doi.org/10.1016/j.jms.2008.11.001doi:10.1016/j.jms.2008.11.001JournalsS300.1,,10.1016/j.jms.2008.11.001,https://dx.doi.org/10.1016/j.jms.2008.11.001,1,2009-02-00,2009
860,S0022285208003238.xml,False,253, tensorJournal of Molecular Spectroscopy 253 (2009) 116-121. doi:10.1016j.jms.2008.11.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225322009116-12111612110.1016j.jms.2008.11.002http,http://dx.doi.org/10.1016/j.jms.2008.11.002doi:10.1016/j.jms.2008.11.002JournalsS300.1,,10.1016/j.jms.2008.11.002,https://dx.doi.org/10.1016/j.jms.2008.11.002,2,2009-02-00,2009
861,S002228520800324X.xml,False,253,ittingsJournal of Molecular Spectroscopy 253 (2009) 122-128. doi:10.1016j.jms.2008.11.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225322009122-12812212810.1016j.jms.2008.11.003http,http://dx.doi.org/10.1016/j.jms.2008.11.003doi:10.1016/j.jms.2008.11.003JournalsS300.1,,10.1016/j.jms.2008.11.003,https://dx.doi.org/10.1016/j.jms.2008.11.003,14,2009-02-00,2009
862,S0022285208003354.xml,False,254,ibrational labelingJournal of Molecular Spectroscopy 254 (2009) 1-9. doi:10.1016j.jms.2008.12.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852254120091-91910.1016j.jms.2008.12.002http,http://dx.doi.org/10.1016/j.jms.2008.12.002doi:10.1016/j.jms.2008.12.002JournalsS300.1,,10.1016/j.jms.2008.12.002,https://dx.doi.org/10.1016/j.jms.2008.12.002,1,2009-03-00,2009
863,S0022285208003366.xml,False,254,olis couplingJournal of Molecular Spectroscopy 254 (2009) 28-32. doi:10.1016j.jms.2008.12.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200928-32283210.1016j.jms.2008.12.001http,http://dx.doi.org/10.1016/j.jms.2008.12.001doi:10.1016/j.jms.2008.12.001JournalsS300.1,,10.1016/j.jms.2008.12.001,https://dx.doi.org/10.1016/j.jms.2008.12.001,8,2009-03-00,2009
864,S0022285208003378.xml,False,254, carbon chainJournal of Molecular Spectroscopy 254 (2009) 53-54. doi:10.1016j.jms.2008.12.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200953-54535410.1016j.jms.2008.12.005http,http://dx.doi.org/10.1016/j.jms.2008.12.005doi:10.1016/j.jms.2008.12.005JournalsS300.1,,10.1016/j.jms.2008.12.005,https://dx.doi.org/10.1016/j.jms.2008.12.005,1,2009-03-00,2009
865,S0022285208003391.xml,False,254,ceDiode-laserJournal of Molecular Spectroscopy 254 (2009) 10-15. doi:10.1016j.jms.2008.12.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200910-15101510.1016j.jms.2008.12.003http,http://dx.doi.org/10.1016/j.jms.2008.12.003doi:10.1016/j.jms.2008.12.003JournalsS300.1,,10.1016/j.jms.2008.12.003,https://dx.doi.org/10.1016/j.jms.2008.12.003,14,2009-03-00,2009
866,S0022285208003408.xml,False,254, spectroscopyJournal of Molecular Spectroscopy 254 (2009) 16-19. doi:10.1016j.jms.2008.12.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200916-19161910.1016j.jms.2008.12.004http,http://dx.doi.org/10.1016/j.jms.2008.12.004doi:10.1016/j.jms.2008.12.004JournalsS300.1,,10.1016/j.jms.2008.12.004,https://dx.doi.org/10.1016/j.jms.2008.12.004,5,2009-03-00,2009
867,S002228520800341X.xml,False,254,e HamiltonianJournal of Molecular Spectroscopy 254 (2009) 20-27. doi:10.1016j.jms.2008.12.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2008 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200920-27202710.1016j.jms.2008.12.006http,http://dx.doi.org/10.1016/j.jms.2008.12.006doi:10.1016/j.jms.2008.12.006JournalsS300.1,,10.1016/j.jms.2008.12.006,https://dx.doi.org/10.1016/j.jms.2008.12.006,6,2009-03-00,2009
868,S0022285208003421.xml,False,254,hMethyl groupJournal of Molecular Spectroscopy 254 (2009) 55-68. doi:10.1016j.jms.2008.12.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200955-68556810.1016j.jms.2008.12.007http,http://dx.doi.org/10.1016/j.jms.2008.12.007doi:10.1016/j.jms.2008.12.007JournalsS300.2,,10.1016/j.jms.2008.12.007,https://dx.doi.org/10.1016/j.jms.2008.12.007,18,2009-04-00,2009
869,S0022285209000022.xml,False,254,dVoigtGalatryJournal of Molecular Spectroscopy 254 (2009) 69-77. doi:10.1016j.jms.2009.01.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200969-77697710.1016j.jms.2009.01.001http,http://dx.doi.org/10.1016/j.jms.2009.01.001doi:10.1016/j.jms.2009.01.001JournalsS300.2,,10.1016/j.jms.2009.01.001,https://dx.doi.org/10.1016/j.jms.2009.01.001,5,2009-04-00,2009
870,S0022285209000034.xml,False,254,d intensitiesJournal of Molecular Spectroscopy 254 (2009) 47-52. doi:10.1016j.jms.2009.01.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200947-52475210.1016j.jms.2009.01.002http,http://dx.doi.org/10.1016/j.jms.2009.01.002doi:10.1016/j.jms.2009.01.002JournalsS300.1,,10.1016/j.jms.2009.01.002,https://dx.doi.org/10.1016/j.jms.2009.01.002,2,2009-03-00,2009
871,S0022285209000046.xml,False,254,ingAtmosphereJournal of Molecular Spectroscopy 254 (2009) 78-86. doi:10.1016j.jms.2009.01.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200978-86788610.1016j.jms.2009.01.005http,http://dx.doi.org/10.1016/j.jms.2009.01.005doi:10.1016/j.jms.2009.01.005JournalsS300.2,,10.1016/j.jms.2009.01.005,https://dx.doi.org/10.1016/j.jms.2009.01.005,11,2009-04-00,2009
872,S0022285209000058.xml,False,254,nal constantsJournal of Molecular Spectroscopy 254 (2009) 39-46. doi:10.1016j.jms.2009.01.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200939-46394610.1016j.jms.2009.01.003http,http://dx.doi.org/10.1016/j.jms.2009.01.003doi:10.1016/j.jms.2009.01.003JournalsS300.1,,10.1016/j.jms.2009.01.003,https://dx.doi.org/10.1016/j.jms.2009.01.003,3,2009-03-00,2009
873,S002228520900006X.xml,False,254,c acidHNO3Journal of Molecular Spectroscopy 254 (2009) 99-107. doi:10.1016j.jms.2009.01.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200999-1079910710.1016j.jms.2009.01.009http,http://dx.doi.org/10.1016/j.jms.2009.01.009doi:10.1016/j.jms.2009.01.009JournalsS300.2,,10.1016/j.jms.2009.01.009,https://dx.doi.org/10.1016/j.jms.2009.01.009,8,2009-04-00,2009
874,S0022285209000071.xml,False,254,c force fieldJournal of Molecular Spectroscopy 254 (2009) 33-38. doi:10.1016j.jms.2009.01.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522541200933-38333810.1016j.jms.2009.01.004http,http://dx.doi.org/10.1016/j.jms.2009.01.004doi:10.1016/j.jms.2009.01.004JournalsS300.1,,10.1016/j.jms.2009.01.004,https://dx.doi.org/10.1016/j.jms.2009.01.004,0,2009-03-00,2009
875,S0022285209000095.xml,False,254,m temperatureJournal of Molecular Spectroscopy 254 (2009) 94-98. doi:10.1016j.jms.2009.01.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200994-98949810.1016j.jms.2009.01.006http,http://dx.doi.org/10.1016/j.jms.2009.01.006doi:10.1016/j.jms.2009.01.006JournalsS300.2,,10.1016/j.jms.2009.01.006,https://dx.doi.org/10.1016/j.jms.2009.01.006,2,2009-04-00,2009
876,S0022285209000101.xml,False,254,rational modeJournal of Molecular Spectroscopy 254 (2009) 87-93. doi:10.1016j.jms.2009.01.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522542200987-93879310.1016j.jms.2009.01.007http,http://dx.doi.org/10.1016/j.jms.2009.01.007doi:10.1016/j.jms.2009.01.007JournalsS300.2,,10.1016/j.jms.2009.01.007,https://dx.doi.org/10.1016/j.jms.2009.01.007,4,2009-04-00,2009
877,S0022285209000162.xml,False,254,otationJournal of Molecular Spectroscopy 254 (2009) 108-118. doi:10.1016j.jms.2009.01.014journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225422009108-11810811810.1016j.jms.2009.01.014http,http://dx.doi.org/10.1016/j.jms.2009.01.014doi:10.1016/j.jms.2009.01.014JournalsS300.2,,10.1016/j.jms.2009.01.014,https://dx.doi.org/10.1016/j.jms.2009.01.014,0,2009-04-00,2009
878,S0022285209000174.xml,False,254,wingHCLJournal of Molecular Spectroscopy 254 (2009) 126-136. doi:10.1016j.jms.2009.01.015journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225422009126-13612613610.1016j.jms.2009.01.015http,http://dx.doi.org/10.1016/j.jms.2009.01.015doi:10.1016/j.jms.2009.01.015JournalsS300.2,,10.1016/j.jms.2009.01.015,https://dx.doi.org/10.1016/j.jms.2009.01.015,14,2009-04-00,2009
879,S0022285209000204.xml,False,254,escenceJournal of Molecular Spectroscopy 254 (2009) 119-125. doi:10.1016j.jms.2009.01.018journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285225422009119-12511912510.1016j.jms.2009.01.018http,http://dx.doi.org/10.1016/j.jms.2009.01.018doi:10.1016/j.jms.2009.01.018JournalsS300.2,,10.1016/j.jms.2009.01.018,https://dx.doi.org/10.1016/j.jms.2009.01.018,1,2009-04-00,2009
880,S0022285209000186.xml,False,255,o axis methodJournal of Molecular Spectroscopy 255 (2009) 32-38. doi:10.1016j.jms.2009.01.016journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200932-38323810.1016j.jms.2009.01.016http,http://dx.doi.org/10.1016/j.jms.2009.01.016doi:10.1016/j.jms.2009.01.016JournalsS300.1,,10.1016/j.jms.2009.01.016,https://dx.doi.org/10.1016/j.jms.2009.01.016,31,2009-05-00,2009
881,S0022285209000216.xml,False,255,tiphoton absorptionJournal of Molecular Spectroscopy 255 (2009) 1-5. doi:10.1016j.jms.2009.02.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852255120091-51510.1016j.jms.2009.02.002http,http://dx.doi.org/10.1016/j.jms.2009.02.002doi:10.1016/j.jms.2009.02.002JournalsS300.1,,10.1016/j.jms.2009.02.002,https://dx.doi.org/10.1016/j.jms.2009.02.002,11,2009-05-00,2009
882,S0022285209000228.xml,False,255,ic parametersJournal of Molecular Spectroscopy 255 (2009) 24-31. doi:10.1016j.jms.2009.02.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200924-31243110.1016j.jms.2009.02.008http,http://dx.doi.org/10.1016/j.jms.2009.02.008doi:10.1016/j.jms.2009.02.008JournalsS300.1,,10.1016/j.jms.2009.02.008,https://dx.doi.org/10.1016/j.jms.2009.02.008,7,2009-05-00,2009
883,S002228520900023X.xml,False,255,edTakeshi OkaJournal of Molecular Spectroscopy 255 (2009) 13-23. doi:10.1016j.jms.2009.02.010journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200913-23132310.1016j.jms.2009.02.010http,http://dx.doi.org/10.1016/j.jms.2009.02.010doi:10.1016/j.jms.2009.02.010JournalsS300.1,,10.1016/j.jms.2009.02.010,https://dx.doi.org/10.1016/j.jms.2009.02.010,24,2009-05-00,2009
884,S0022285209000253.xml,False,255,propaneAlleneJournal of Molecular Spectroscopy 255 (2009) 56-62. doi:10.1016j.jms.2009.02.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200956-62566210.1016j.jms.2009.02.004http,http://dx.doi.org/10.1016/j.jms.2009.02.004doi:10.1016/j.jms.2009.02.004JournalsS300.1,,10.1016/j.jms.2009.02.004,https://dx.doi.org/10.1016/j.jms.2009.02.004,5,2009-05-00,2009
885,S0022285209000265.xml,False,255,gh-resolutionJournal of Molecular Spectroscopy 255 (2009) 45-55. doi:10.1016j.jms.2009.02.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200945-55455510.1016j.jms.2009.02.005http,http://dx.doi.org/10.1016/j.jms.2009.02.005doi:10.1016/j.jms.2009.02.005JournalsS300.1,,10.1016/j.jms.2009.02.005,https://dx.doi.org/10.1016/j.jms.2009.02.005,1,2009-05-00,2009
886,S0022285209000289.xml,False,255,ing coefficientsJournal of Molecular Spectroscopy 255 (2009) 6-12. doi:10.1016j.jms.2009.02.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852255120096-1261210.1016j.jms.2009.02.007http,http://dx.doi.org/10.1016/j.jms.2009.02.007doi:10.1016/j.jms.2009.02.007JournalsS300.1,,10.1016/j.jms.2009.02.007,https://dx.doi.org/10.1016/j.jms.2009.02.007,7,2009-05-00,2009
887,S0022285209000320.xml,False,255, constantsJournal of Molecular Spectroscopy 255 (2009) 88-100. doi:10.1016j.jms.2009.02.016journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522552200988-1008810010.1016j.jms.2009.02.016http,http://dx.doi.org/10.1016/j.jms.2009.02.016doi:10.1016/j.jms.2009.02.016JournalsS300.1,,10.1016/j.jms.2009.02.016,https://dx.doi.org/10.1016/j.jms.2009.02.016,5,2009-06-00,2009
888,S0022285209000423.xml,False,255,n moment operatorJournal of Molecular Spectroscopy 255 (2009) 75-87. doi:10.1016j.jms.2009.02.012journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© unknown. Published by Elsevier Inc.Elsevier Inc.0022-28522552200975-87758710.1016j.jms.2009.02.012http,http://dx.doi.org/10.1016/j.jms.2009.02.012doi:10.1016/j.jms.2009.02.012JournalsS300.1,,10.1016/j.jms.2009.02.012,https://dx.doi.org/10.1016/j.jms.2009.02.012,10,2009-06-00,2009
889,S0022285209000460.xml,False,255,foniumylideneJournal of Molecular Spectroscopy 255 (2009) 68-71. doi:10.1016j.jms.2009.02.017journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2009 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522551200968-71687110.1016j.jms.2009.02.017http,http://dx.doi.org/10.1016/j.jms.2009.02.017doi:10.1016/j.jms.2009.02.017JournalsS300.1,,10.1016/j.jms.2009.02.017,https://dx.doi.org/10.1016/j.jms.2009.02.017,11,2009-05-00,2009
